chrom	start	end	atac_is_dynamic
chrII	10203177	10203364	dynamic
chrII	10203828	10204037	dynamic
chrII	10204684	10204860	dynamic
chrII	10209963	10210197	dynamic
chrII	10211647	10211820	dynamic
chrII	10214086	10214208	dynamic
chrII	10214559	10214680	dynamic
chrII	10217261	10217398	dynamic
chrII	10217836	10218080	dynamic
chrII	10218212	10218319	dynamic
chrII	10220434	10220515	constitutive
chrII	10220747	10220879	constitutive
chrII	10221669	10221825	dynamic
chrII	10231080	10231294	constitutive
chrII	10231934	10232142	dynamic
chrII	10232851	10232999	dynamic
chrII	10236614	10236838	dynamic
chrII	10242356	10242497	dynamic
chrII	10246772	10246933	dynamic
chrII	10247667	10247773	dynamic
chrII	10247965	10248060	dynamic
chrII	10248417	10248543	constitutive
chrII	10284821	10285012	dynamic
chrII	10288970	10289139	dynamic
chrII	10293866	10293994	dynamic
chrII	10294356	10294524	dynamic
chrII	10296764	10296905	constitutive
chrII	10300466	10300613	dynamic
chrII	10300992	10301126	dynamic
chrII	10302141	10302241	dynamic
chrII	10302750	10302930	dynamic
chrII	10303121	10303276	constitutive
chrII	10303812	10303919	constitutive
chrII	10304159	10304235	dynamic
chrII	10304346	10304461	dynamic
chrII	10304868	10304976	dynamic
chrII	10312075	10312201	constitutive
chrII	10328893	10328981	constitutive
chrII	10345262	10345452	dynamic
chrII	10345550	10345652	dynamic
chrII	10346030	10346229	dynamic
chrII	10350015	10350132	constitutive
chrII	10350569	10350677	dynamic
chrII	10357670	10357812	constitutive
chrII	10358327	10358478	dynamic
chrII	10359448	10359606	dynamic
chrII	10369713	10369789	dynamic
chrII	10369880	10370019	dynamic
chrII	10370892	10371027	dynamic
chrII	10372463	10372605	dynamic
chrII	10373104	10373271	dynamic
chrII	10373555	10373714	dynamic
chrII	10373966	10374121	dynamic
chrII	10374774	10374961	dynamic
chrII	10377961	10378092	dynamic
chrII	10378827	10379081	dynamic
chrII	10379609	10379860	dynamic
chrII	10380180	10380353	dynamic
chrII	10380503	10380651	constitutive
chrII	10381634	10381725	dynamic
chrII	10381878	10381981	dynamic
chrII	10382234	10382532	dynamic
chrII	10383574	10383827	dynamic
chrII	10384723	10384909	dynamic
chrII	10385717	10385867	dynamic
chrII	10388116	10388221	dynamic
chrII	10388372	10388522	dynamic
chrII	10389088	10389326	dynamic
chrII	10389807	10389968	dynamic
chrII	10390433	10390622	dynamic
chrII	10392941	10393112	constitutive
chrII	10393738	10393871	dynamic
chrII	10394490	10394574	dynamic
chrII	10394771	10394897	dynamic
chrII	10395426	10395549	dynamic
chrII	10403043	10403216	dynamic
chrII	10406031	10406183	dynamic
chrII	10416398	10416490	dynamic
chrII	10416575	10416675	dynamic
chrII	10430561	10430702	dynamic
chrII	10433369	10433553	constitutive
chrII	10443947	10444101	dynamic
chrII	10444985	10445180	dynamic
chrII	10445393	10445501	dynamic
chrII	10445809	10445939	constitutive
chrII	10446334	10446484	dynamic
chrII	10446698	10446803	dynamic
chrII	10447025	10447194	dynamic
chrII	10447354	10447549	dynamic
chrII	10447733	10447847	dynamic
chrII	10450524	10450627	dynamic
chrII	10452509	10452626	dynamic
chrII	10455891	10456040	dynamic
chrII	10456825	10456984	dynamic
chrII	10457971	10458130	dynamic
chrII	10459379	10459598	dynamic
chrII	10466643	10466795	dynamic
chrII	10481989	10482170	dynamic
chrII	10483016	10483152	constitutive
chrII	10485687	10485867	dynamic
chrII	10490416	10490561	constitutive
chrII	10500744	10500876	constitutive
chrII	10501014	10501131	constitutive
chrII	10501669	10501849	dynamic
chrII	10502677	10502852	dynamic
chrII	10503599	10503743	dynamic
chrII	10504053	10504354	dynamic
chrII	10504744	10504870	dynamic
chrII	10505130	10505208	dynamic
chrII	10505984	10506199	dynamic
chrII	10507488	10507597	dynamic
chrII	10509773	10509909	dynamic
chrII	10510330	10510513	dynamic
chrII	10515506	10515682	dynamic
chrII	10516435	10516589	dynamic
chrII	10520225	10520375	dynamic
chrII	10523130	10523283	dynamic
chrII	10524483	10524622	dynamic
chrII	10525188	10525320	dynamic
chrII	10527691	10527869	dynamic
chrII	10528678	10528870	dynamic
chrII	10529379	10529667	dynamic
chrII	10530264	10530443	dynamic
chrII	10530583	10530720	dynamic
chrII	10537991	10538179	dynamic
chrII	10541840	10541934	dynamic
chrII	10542013	10542111	dynamic
chrII	10542781	10542955	constitutive
chrII	10543177	10543438	dynamic
chrII	10543793	10543999	constitutive
chrII	10544391	10544585	constitutive
chrII	10544872	10545038	dynamic
chrII	10545220	10545396	dynamic
chrII	10546041	10546236	dynamic
chrII	10546661	10546857	constitutive
chrII	10547077	10547528	constitutive
chrII	10547829	10547994	dynamic
chrII	10548243	10548354	constitutive
chrII	10548859	10549067	dynamic
chrII	10549326	10549513	dynamic
chrII	10549953	10550082	dynamic
chrII	10550289	10550425	dynamic
chrII	10550831	10551002	dynamic
chrII	10551147	10551298	constitutive
chrII	10551716	10551804	constitutive
chrII	10552032	10552181	constitutive
chrII	10552501	10552667	constitutive
chrII	10552855	10552975	constitutive
chrII	10553302	10553452	constitutive
chrII	10553476	10553597	constitutive
chrII	10553793	10553902	constitutive
chrII	10554011	10554250	dynamic
chrII	10554749	10554952	dynamic
chrII	10555518	10555708	dynamic
chrII	10555883	10555960	dynamic
chrII	10556776	10556956	dynamic
chrII	10557290	10557516	dynamic
chrII	10558440	10558587	dynamic
chrII	10558908	10559047	dynamic
chrII	10559213	10559296	dynamic
chrII	10559578	10559738	dynamic
chrII	10559892	10560030	dynamic
chrII	10560198	10560349	constitutive
chrII	10563148	10563258	dynamic
chrII	10563459	10563567	dynamic
chrII	10563779	10563989	constitutive
chrII	10566544	10566731	constitutive
chrII	10568640	10568790	dynamic
chrII	10569526	10569701	dynamic
chrII	10578345	10578477	dynamic
chrII	10578557	10578639	dynamic
chrII	10578904	10579038	dynamic
chrII	10583776	10583967	dynamic
chrII	10594829	10594967	dynamic
chrII	10596392	10596537	dynamic
chrII	10598998	10599199	dynamic
chrII	10607306	10607430	constitutive
chrII	10607675	10607806	dynamic
chrII	10608429	10608559	constitutive
chrII	10609785	10609941	dynamic
chrII	10610723	10610840	dynamic
chrII	10612860	10613022	dynamic
chrII	10620948	10621166	dynamic
chrII	10622106	10622238	dynamic
chrII	10627126	10627321	dynamic
chrII	10630993	10631127	dynamic
chrII	10647156	10647292	dynamic
chrII	10652163	10652342	dynamic
chrII	10657638	10657906	constitutive
chrII	10658391	10658555	constitutive
chrII	10658798	10658912	constitutive
chrII	10662831	10662933	dynamic
chrII	10671962	10672083	dynamic
chrII	10674194	10674461	dynamic
chrII	10675240	10675424	dynamic
chrII	10676349	10676472	dynamic
chrII	10678753	10678971	dynamic
chrII	10681926	10682087	dynamic
chrII	10682904	10683070	dynamic
chrII	10683567	10683719	dynamic
chrII	10684869	10685114	dynamic
chrII	10693750	10693895	dynamic
chrII	10694870	10695025	dynamic
chrII	10703641	10703797	dynamic
chrII	10704635	10704841	dynamic
chrII	10706750	10706895	dynamic
chrII	10707016	10707190	dynamic
chrII	10708367	10708636	dynamic
chrII	10712122	10712264	dynamic
chrII	10714316	10714424	dynamic
chrII	10720043	10720186	dynamic
chrII	10743576	10743743	dynamic
chrII	10744853	10745080	dynamic
chrII	10746112	10746345	dynamic
chrII	10750170	10750289	dynamic
chrII	10753661	10753773	dynamic
chrII	10754509	10754628	dynamic
chrII	10755521	10755678	dynamic
chrII	10758996	10759232	dynamic
chrII	10761815	10761986	dynamic
chrII	10764429	10764600	dynamic
chrII	10765510	10765667	dynamic
chrII	10769087	10769252	dynamic
chrII	10770772	10770939	constitutive
chrII	10772183	10772330	dynamic
chrII	10773416	10773564	dynamic
chrII	10774431	10774541	dynamic
chrII	10775661	10775844	dynamic
chrII	10783297	10783404	dynamic
chrII	10783641	10783744	dynamic
chrII	10784302	10784441	dynamic
chrII	10784825	10784973	dynamic
chrII	10785186	10785310	constitutive
chrII	10789422	10789516	dynamic
chrII	10796371	10796530	dynamic
chrII	10798561	10798676	constitutive
chrII	10800142	10800293	dynamic
chrII	10802507	10802742	dynamic
chrII	10804217	10804512	dynamic
chrII	10804611	10804724	dynamic
chrII	10810838	10811002	dynamic
chrII	10812528	10812778	dynamic
chrII	10820100	10820211	dynamic
chrII	10820427	10820513	dynamic
chrII	10820765	10820879	dynamic
chrII	10824132	10824241	dynamic
chrII	10828589	10828718	dynamic
chrII	10829629	10829900	dynamic
chrII	10830274	10830614	dynamic
chrII	10831202	10831322	constitutive
chrII	10833170	10833274	constitutive
chrII	10834381	10834523	dynamic
chrII	10835644	10835953	dynamic
chrII	10839275	10839397	dynamic
chrII	10840108	10840249	constitutive
chrII	10847123	10847236	dynamic
chrII	10849773	10849966	dynamic
chrII	10851152	10851307	constitutive
chrII	10859417	10859606	dynamic
chrII	10860865	10861088	dynamic
chrII	10861375	10861480	dynamic
chrII	10861767	10861916	dynamic
chrII	10862103	10862260	dynamic
chrII	10862336	10862442	dynamic
chrII	10862783	10862928	dynamic
chrII	10863029	10863129	constitutive
chrII	10863333	10863437	dynamic
chrII	10866784	10866904	constitutive
chrII	10867283	10867432	dynamic
chrII	10867963	10868075	dynamic
chrII	10868872	10868985	constitutive
chrII	10869368	10869485	constitutive
chrII	10872637	10872746	constitutive
chrII	10882568	10882695	dynamic
chrII	10884501	10884608	dynamic
chrII	10886189	10886326	dynamic
chrII	10887166	10887339	dynamic
chrII	10918393	10918551	dynamic
chrII	10919501	10919658	dynamic
chrII	10924749	10924892	dynamic
chrII	10925633	10925741	dynamic
chrII	10925866	10926012	dynamic
chrII	10926249	10926369	dynamic
chrII	10926533	10926736	dynamic
chrII	10932801	10932914	dynamic
chrII	10935421	10935544	dynamic
chrII	10942010	10942115	dynamic
chrII	10945006	10945150	constitutive
chrII	10945499	10945616	constitutive
chrII	10945696	10945804	constitutive
chrII	10946445	10946580	constitutive
chrII	10946952	10947095	constitutive
chrII	10948645	10948811	dynamic
chrII	10949467	10949598	dynamic
chrII	10950145	10950285	dynamic
chrII	10953290	10953392	dynamic
chrII	10958486	10958637	dynamic
chrII	10959840	10960045	dynamic
chrII	10961267	10961388	dynamic
chrII	10963765	10963923	dynamic
chrII	10973241	10973570	dynamic
chrII	10974378	10974500	dynamic
chrII	10978353	10978604	dynamic
chrII	10979260	10979377	dynamic
chrII	10980123	10980249	constitutive
chrII	10981122	10981261	constitutive
chrII	10982014	10982224	dynamic
chrII	10986503	10986668	dynamic
chrII	10986830	10986962	dynamic
chrII	10987621	10987744	dynamic
chrII	10988693	10988836	dynamic
chrII	10989273	10989436	dynamic
chrII	10989752	10989908	dynamic
chrII	10990009	10990124	dynamic
chrII	10990627	10990906	dynamic
chrII	10991245	10991469	dynamic
chrII	10991474	10991564	dynamic
chrII	10992621	10992805	dynamic
chrII	10997914	10998065	dynamic
chrII	11004337	11004475	dynamic
chrII	11005760	11005927	dynamic
chrII	11008627	11008774	dynamic
chrII	11013734	11014190	dynamic
chrII	11015217	11015405	constitutive
chrII	11016155	11016450	dynamic
chrII	11016740	11016929	dynamic
chrII	11018510	11018672	dynamic
chrII	11020489	11020699	constitutive
chrII	11022087	11022206	constitutive
chrII	11024749	11024881	dynamic
chrII	11025479	11025695	dynamic
chrII	11027916	11028045	dynamic
chrII	11039957	11040069	dynamic
chrII	11040965	11041114	constitutive
chrII	11041782	11041953	dynamic
chrII	11042450	11042581	dynamic
chrII	11042926	11043145	dynamic
chrII	11043922	11044008	dynamic
chrII	11044152	11044384	dynamic
chrII	11044715	11044902	constitutive
chrII	11045285	11045446	constitutive
chrII	11049188	11049399	constitutive
chrII	11049960	11050071	constitutive
chrII	11050397	11050568	dynamic
chrII	11050704	11050875	dynamic
chrII	11055189	11055341	dynamic
chrII	11056098	11056238	dynamic
chrII	11056867	11057042	constitutive
chrII	11057276	11057632	constitutive
chrII	11062665	11062870	dynamic
chrII	11063675	11063879	dynamic
chrII	11064130	11064281	dynamic
chrII	11064453	11064638	dynamic
chrII	11065510	11065659	dynamic
chrII	11066331	11066527	dynamic
chrII	11072478	11072607	dynamic
chrII	11072685	11072809	dynamic
chrII	11075852	11075985	dynamic
chrII	11076073	11076214	dynamic
chrII	11076614	11076746	dynamic
chrII	11077066	11077290	dynamic
chrII	11077540	11077733	constitutive
chrII	11078404	11078549	dynamic
chrII	11080453	11080596	dynamic
chrII	11080788	11080927	dynamic
chrII	11081464	11081712	dynamic
chrII	11082260	11082462	dynamic
chrII	11082759	11082914	dynamic
chrII	11083409	11083623	dynamic
chrII	11084331	11084503	dynamic
chrII	11085140	11085415	dynamic
chrII	11085720	11085840	dynamic
chrII	11086667	11086949	dynamic
chrII	11089125	11089290	dynamic
chrII	11089947	11090100	constitutive
chrII	11094771	11094969	constitutive
chrII	11096196	11096419	dynamic
chrII	11096980	11097163	dynamic
chrII	11097436	11097548	constitutive
chrII	11100471	11100669	constitutive
chrII	11101526	11101714	constitutive
chrII	11102412	11102604	constitutive
chrII	11102746	11102857	constitutive
chrII	11103148	11103287	constitutive
chrII	11106068	11106172	dynamic
chrII	11106406	11106507	constitutive
chrII	11125396	11125595	dynamic
chrII	11125842	11126070	dynamic
chrII	11126506	11126614	constitutive
chrII	11127676	11127810	constitutive
chrII	11128303	11128422	dynamic
chrII	11132357	11132472	dynamic
chrII	11132625	11132736	dynamic
chrII	11135766	11135912	dynamic
chrII	11135984	11136130	dynamic
chrII	11142566	11142725	dynamic
chrII	11151024	11151155	dynamic
chrII	11153151	11153309	dynamic
chrII	11153948	11154077	dynamic
chrII	11155585	11155727	dynamic
chrII	11156592	11156698	constitutive
chrII	11157788	11157917	constitutive
chrII	11158280	11158456	constitutive
chrII	11158753	11158888	dynamic
chrII	11160526	11160714	dynamic
chrII	11162333	11162528	dynamic
chrII	11165412	11165571	constitutive
chrII	11166502	11166622	dynamic
chrII	11167180	11167334	dynamic
chrII	11168725	11168826	dynamic
chrII	11170610	11170838	dynamic
chrII	11176541	11176680	constitutive
chrII	11177694	11177822	dynamic
chrII	11178578	11178766	dynamic
chrII	11180019	11180120	constitutive
chrII	11181199	11181471	dynamic
chrII	11185021	11185165	dynamic
chrII	11187698	11187819	dynamic
chrII	11188129	11188298	constitutive
chrII	11193488	11193690	dynamic
chrII	11194694	11194898	constitutive
chrII	11196155	11196337	dynamic
chrII	11196756	11196996	dynamic
chrII	11197035	11197143	constitutive
chrII	11198424	11198614	dynamic
chrII	11198934	11199069	dynamic
chrII	11200333	11200565	dynamic
chrII	11201852	11201991	dynamic
chrII	11202723	11202888	dynamic
chrII	11203156	11203380	dynamic
chrII	11203950	11204108	dynamic
chrII	11205829	11206018	dynamic
chrII	11207599	11207831	dynamic
chrII	11211580	11211682	dynamic
chrII	11211786	11211935	dynamic
chrII	11220773	11221006	dynamic
chrII	11221839	11222007	dynamic
chrII	11224026	11224176	dynamic
chrII	11234810	11234934	constitutive
chrII	11236346	11236459	constitutive
chrII	11237111	11237387	dynamic
chrII	11239034	11239143	constitutive
chrII	11239476	11239587	dynamic
chrII	11240980	11241178	constitutive
chrII	11241473	11241662	dynamic
chrII	11241844	11242014	dynamic
chrII	11246572	11246742	dynamic
chrII	11247543	11247735	dynamic
chrII	11247952	11248100	dynamic
chrII	11261249	11261351	dynamic
chrII	11273584	11273814	dynamic
chrII	11274935	11275085	dynamic
chrII	11275515	11275675	dynamic
chrII	11276910	11277112	dynamic
chrII	11280051	11280170	dynamic
chrII	11281242	11281418	dynamic
chrII	11281623	11281744	dynamic
chrII	11282004	11282120	dynamic
chrII	11283027	11283180	dynamic
chrII	11283876	11284022	constitutive
chrII	11285345	11285481	dynamic
chrII	11285592	11285712	dynamic
chrII	11286688	11286953	dynamic
chrII	11288279	11288431	dynamic
chrII	11290480	11290585	dynamic
chrII	11292863	11293047	constitutive
chrII	11293473	11293587	dynamic
chrII	11297321	11297438	dynamic
chrII	11300833	11300970	dynamic
chrII	11305168	11305312	dynamic
chrII	11305676	11305815	dynamic
chrII	11306073	11306186	dynamic
chrII	11306930	11307038	constitutive
chrII	11307308	11307558	dynamic
chrII	11307992	11308171	constitutive
chrII	11308746	11308867	dynamic
chrII	11309047	11309194	dynamic
chrII	11310656	11310775	constitutive
chrII	11311326	11311474	constitutive
chrII	11312330	11312465	dynamic
chrII	11316552	11316735	dynamic
chrII	11316839	11317036	dynamic
chrII	11329030	11329295	dynamic
chrII	11333983	11334102	dynamic
chrII	11334348	11334480	dynamic
chrII	11335729	11335984	dynamic
chrII	11337765	11337959	dynamic
chrII	11339490	11339619	dynamic
chrII	11343493	11343618	dynamic
chrII	11345681	11345782	constitutive
chrII	11347904	11348076	constitutive
chrII	11348325	11348427	constitutive
chrII	11348633	11348808	constitutive
chrII	11351702	11351930	constitutive
chrII	11355238	11355393	dynamic
chrII	11358204	11358327	dynamic
chrII	11364771	11364923	constitutive
chrII	11371901	11372117	dynamic
chrII	11372944	11373091	dynamic
chrII	11376796	11376954	dynamic
chrII	11377348	11377502	constitutive
chrII	11377693	11377880	constitutive
chrII	11384851	11385058	dynamic
chrII	11390891	11391106	dynamic
chrII	11391522	11391678	dynamic
chrII	11393761	11393999	dynamic
chrII	11396116	11396309	dynamic
chrII	11397115	11397234	constitutive
chrII	11398804	11398945	dynamic
chrII	11400511	11400662	dynamic
chrII	11401443	11401579	dynamic
chrII	11403227	11403439	dynamic
chrII	11404423	11404642	dynamic
chrII	11412249	11412417	constitutive
chrII	11414231	11414406	dynamic
chrII	11415565	11415675	dynamic
chrII	11415833	11416018	dynamic
chrII	11418554	11418701	dynamic
chrII	11423443	11423587	dynamic
chrII	11424127	11424252	dynamic
chrII	11427379	11427546	dynamic
chrII	11428706	11428848	dynamic
chrII	11438506	11438651	dynamic
chrII	11440279	11440376	dynamic
chrII	11440496	11440631	dynamic
chrII	11442508	11442632	constitutive
chrII	11445078	11445246	dynamic
chrII	11446970	11447099	dynamic
chrII	11448820	11448961	dynamic
chrII	11453073	11453195	constitutive
chrII	11453697	11453818	dynamic
chrII	11454130	11454364	dynamic
chrII	11456678	11456896	constitutive
chrII	11459936	11460089	dynamic
chrII	11463947	11464087	dynamic
chrII	11464478	11464642	constitutive
chrII	11469776	11469907	dynamic
chrII	11472500	11472578	dynamic
chrII	11472678	11472839	dynamic
chrII	11473691	11473812	constitutive
chrII	11484652	11484774	constitutive
chrII	11485209	11485436	dynamic
chrII	11486896	11487038	dynamic
chrII	11491527	11491714	dynamic
chrII	11491969	11492103	dynamic
chrII	11492940	11493077	constitutive
chrII	11493333	11493451	constitutive
chrII	11495447	11495555	dynamic
chrII	11496864	11497019	constitutive
chrII	11499871	11500039	dynamic
chrII	11501404	11501539	dynamic
chrII	11501997	11502261	dynamic
chrII	11503411	11503589	dynamic
chrII	11508628	11508832	dynamic
chrII	11510389	11510546	dynamic
chrII	11527881	11527965	dynamic
chrII	11528046	11528146	dynamic
chrII	11529126	11529233	dynamic
chrII	11531981	11532132	constitutive
chrII	11534528	11534624	dynamic
chrII	11534869	11534992	dynamic
chrII	11535482	11535690	dynamic
chrII	11535986	11536158	dynamic
chrII	11537115	11537194	dynamic
chrII	11537210	11537403	dynamic
chrII	11538082	11538284	dynamic
chrII	11539734	11539950	constitutive
chrII	11540631	11540781	dynamic
chrII	11542453	11542560	constitutive
chrII	11542803	11542908	constitutive
chrII	11543069	11543215	dynamic
chrII	11544780	11544916	dynamic
chrII	11545371	11545531	constitutive
chrII	11546050	11546330	dynamic
chrII	11546926	11547048	dynamic
chrII	11547331	11547461	dynamic
chrII	11548045	11548245	constitutive
chrII	11555619	11555812	dynamic
chrII	11556060	11556180	dynamic
chrII	11563172	11563298	dynamic
chrII	11564114	11564290	dynamic
chrII	11566753	11566873	dynamic
chrII	11567234	11567495	dynamic
chrII	11568110	11568269	dynamic
chrII	11568763	11568921	dynamic
chrII	11569291	11569412	constitutive
chrII	11571467	11571659	dynamic
